country_name	country_iso2	week	category	weekly_rank	show_title	season_title	cumulative_weeks_in_top_10
Australia	AU	2021-09-05	TV	8	Outer Banks	Outer Banks: Season 2	6
Australia	AU	2021-09-05	TV	9	Good Girls	Good Girls: Season 1	1
Australia	AU	2021-09-05	TV	10	Chicago Fire	Chicago Fire: Season 1	1
Australia	AU	2021-08-29	Films	1	Sweet Girl	N/A	2
Australia	AU	2021-08-29	Films	2	He's All That	N/A	1
Australia	AU	2021-08-29	Films	3	SAS: Rise of the Black Swan	N/A	1
Australia	AU	2021-08-29	Films	4	Suicide Squad	N/A	2
Australia	AU	2021-08-29	Films	5	The Witcher: Nightmare of the Wolf	N/A	1
Australia	AU	2021-08-29	Films	6	She's All That	N/A	1
Australia	AU	2021-08-29	Films	7	Vivo	N/A	4
Australia	AU	2021-08-29	Films	8	U.S. Marshals	N/A	2
Australia	AU	2021-08-29	Films	9	The Secret Life of Pets	N/A	1
Australia	AU	2021-08-29	Films	10	Alvin and the Chipmunks: Chipwrecked	N/A	2
Australia	AU	2021-08-29	TV	1	Clickbait	Clickbait: Limited Series	1
Australia	AU	2021-08-29	TV	2	Animal Kingdom	Animal Kingdom: : Season 5	6
Australia	AU	2021-08-29	TV	3	Outer Banks	Outer Banks: Season 2	5
Australia	AU	2021-08-29	TV	4	The Chair	The Chair: Season 1	1
Australia	AU	2021-08-29	TV	5	Outer Banks	Outer Banks: Season 1	5
Australia	AU	2021-08-29	TV	6	The Mindy Project	The Mindy Project: Season 1	2
Australia	AU	2021-08-29	TV	7	The Real Housewives of Beverly Hills	The Real Housewives of Beverly Hills: Season 5	2
Australia	AU	2021-08-29	TV	8	Bake Squad	Bake Squad: Season 1	2
Australia	AU	2021-08-29	TV	9	CoComelon	CoComelon: Season 3	3
Australia	AU	2021-08-29	TV	10	Hit & Run	Hit & Run: Season 1	4
Australia	AU	2021-08-22	Films	1	Sweet Girl	N/A	1
Australia	AU	2021-08-22	Films	2	Suicide Squad	N/A	1
Australia	AU	2021-08-22	Films	3	U.S. Marshals	N/A	1
Australia	AU	2021-08-22	Films	4	Alvin and the Chipmunks: Chipwrecked	N/A	1
Australia	AU	2021-08-22	Films	5	The Kissing Booth 3	N/A	2
Australia	AU	2021-08-22	Films	6	Vivo	N/A	3
Australia	AU	2021-08-22	Films	7	Beckett	N/A	2
Australia	AU	2021-08-22	Films	8	Romeo Must Die	N/A	1
Australia	AU	2021-08-22	Films	9	Alvin and the Chipmunks: The Squeakquel	N/A	1
Australia	AU	2021-08-22	Films	10	Van Helsing	N/A	1
Australia	AU	2021-08-22	TV	1	Outer Banks	Outer Banks: Season 2	4
Australia	AU	2021-08-22	TV	2	Animal Kingdom	Animal Kingdom: : Season 5	5
Australia	AU	2021-08-22	TV	3	Outer Banks	Outer Banks: Season 1	4
Australia	AU	2021-08-22	TV	4	Hit & Run	Hit & Run: Season 1	3
Australia	AU	2021-08-22	TV	5	Bake Squad	Bake Squad: Season 1	1
Australia	AU	2021-08-22	TV	6	The Real Housewives of Beverly Hills	The Real Housewives of Beverly Hills: Season 5	1
Australia	AU	2021-08-22	TV	7	Grace and Frankie	Grace and Frankie: Season 7	1
Australia	AU	2021-08-22	TV	8	The Mindy Project	The Mindy Project: Season 1	1
Australia	AU	2021-08-22	TV	9	Brand New Cherry Flavor	Brand New Cherry Flavor: Limited Series	1
Australia	AU	2021-08-22	TV	10	CoComelon	CoComelon: Season 3	2
Australia	AU	2021-08-15	Films	1	The Kissing Booth 3	N/A	1
Australia	AU	2021-08-15	Films	2	Vivo	N/A	2
Australia	AU	2021-08-15	Films	3	Hustlers	N/A	1
Australia	AU	2021-08-15	Films	4	Beckett	N/A	1
Australia	AU	2021-08-15	Films	5	Alone	N/A	1
Australia	AU	2021-08-15	Films	6	Aftermath	N/A	2
Australia	AU	2021-08-15	Films	7	How Do You Know	N/A	1
Australia	AU	2021-08-15	Films	8	Joker	N/A	2
Australia	AU	2021-08-15	Films	9	Man of Steel	N/A	2
Australia	AU	2021-08-15	Films	10	Don't Let Go	N/A	1
Australia	AU	2021-08-15	TV	1	Outer Banks	Outer Banks: Season 2	3
Australia	AU	2021-08-15	TV	2	Hit & Run	Hit & Run: Season 1	2
Australia	AU	2021-08-15	TV	3	Outer Banks	Outer Banks: Season 1	3
Australia	AU	2021-08-15	TV	4	Animal Kingdom	Animal Kingdom: : Season 5	4
Australia	AU	2021-08-15	TV	5	Rick and Morty	Rick and Morty: Season 5	7
Australia	AU	2021-08-15	TV	6	Cocaine Cowboys: The Kings of Miami	Cocaine Cowboys: The Kings of Miami: Limited Series	2
Australia	AU	2021-08-15	TV	7	Car Masters: Rust to Riches	Car Masters: Rust to Riches: Season 3	2
Australia	AU	2021-08-15	TV	8	Virgin River	Virgin River: Season 3	6
Australia	AU	2021-08-15	TV	9	Top Secret UFO Projects: Declassified	Top Secret UFO Projects: Declassified: Season 1	2
Australia	AU	2021-08-15	TV	10	Last Madame	Last Madame: Season 1	1
Australia	AU	2021-08-08	Films	1	Joker	N/A	1
Australia	AU	2021-08-08	Films	2	Resort to Love	N/A	2
Australia	AU	2021-08-08	Films	3	Man of Steel	N/A	1
Australia	AU	2021-08-08	Films	4	Aftermath	N/A	1
Australia	AU	2021-08-08	Films	5	Rurouni Kenshin: The Beginning	N/A	1
Australia	AU	2021-08-08	Films	6	Vivo	N/A	1
Australia	AU	2021-08-08	Films	7	Harry Potter and the Sorcerer's Stone	N/A	4
Australia	AU	2021-08-08	Films	8	Harry Potter and the Chamber of Secrets	N/A	4
Australia	AU	2021-08-08	Films	9	Drillbit Taylor	N/A	1
Australia	AU	2021-08-08	Films	10	Harry Potter and the Half-Blood Prince	N/A	3
Australia	AU	2021-08-08	TV	1	Outer Banks	Outer Banks: Season 2	2
Australia	AU	2021-08-08	TV	2	Outer Banks	Outer Banks: Season 1	2
Australia	AU	2021-08-08	TV	3	Animal Kingdom	Animal Kingdom: : Season 5	3
Australia	AU	2021-08-08	TV	4	Car Masters: Rust to Riches	Car Masters: Rust to Riches: Season 3	1
Australia	AU	2021-08-08	TV	5	Top Secret UFO Projects: Declassified	Top Secret UFO Projects: Declassified: Season 1	1
Australia	AU	2021-08-08	TV	6	Rick and Morty	Rick and Morty: Season 5	6
Australia	AU	2021-08-08	TV	7	Cocaine Cowboys: The Kings of Miami	Cocaine Cowboys: The Kings of Miami: Limited Series	1
Australia	AU	2021-08-08	TV	8	Glow Up	Glow Up: Season 3	1
Australia	AU	2021-08-08	TV	9	Virgin River	Virgin River: Season 3	5
Australia	AU	2021-08-08	TV	10	Hit & Run	Hit & Run: Season 1	1
Australia	AU	2021-08-01	Films	1	Blood Red Sky	N/A	1
Australia	AU	2021-08-01	Films	2	The Last Letter From Your Lover	N/A	1
Australia	AU	2021-08-01	Films	3	Harry Potter and the Sorcerer's Stone	N/A	3
Australia	AU	2021-08-01	Films	4	Harry Potter and the Chamber of Secrets	N/A	3
Australia	AU	2021-08-01	Films	5	Resort to Love	N/A	1
Australia	AU	2021-08-01	Films	6	Harry Potter and the Goblet of Fire	N/A	2
Australia	AU	2021-08-01	Films	7	Harry Potter and the Half-Blood Prince	N/A	2
Australia	AU	2021-08-01	Films	8	Harry Potter and the Prisoner of Azkaban	N/A	2
Australia	AU	2021-08-01	Films	9	Harry Potter and the Order of the Phoenix	N/A	2
Australia	AU	2021-08-01	Films	10	Harry Potter and the Deathly Hallows: Part 1	N/A	2
Australia	AU	2021-08-01	TV	1	Outer Banks	Outer Banks: Season 2	1
Australia	AU	2021-08-01	TV	2	Outer Banks	Outer Banks: Season 1	1
Australia	AU	2021-08-01	TV	3	Virgin River	Virgin River: Season 3	4
Australia	AU	2021-08-01	TV	4	Rick and Morty	Rick and Morty: Season 5	5
Australia	AU	2021-08-01	TV	5	Animal Kingdom	Animal Kingdom: : Season 5	2
Australia	AU	2021-08-01	TV	6	Never Have I Ever	Never Have I Ever: Season 2	3
Australia	AU	2021-08-01	TV	7	Sex/Life	Sex/Life: Season 1	5
Australia	AU	2021-08-01	TV	8	The Cook of Castamar	The Cook of Castamar: Season 1	3
Australia	AU	2021-08-01	TV	9	Love Is Blind	Love Is Blind: Season 1	1
Australia	AU	2021-08-01	TV	10	CoComelon	CoComelon: Season 3	1
Australia	AU	2021-07-25	Films	1	Harry Potter and the Sorcerer's Stone	N/A	2
Australia	AU	2021-07-25	Films	2	Harry Potter and the Chamber of Secrets	N/A	2
Australia	AU	2021-07-25	Films	3	Harry Potter and the Prisoner of Azkaban	N/A	1
Australia	AU	2021-07-25	Films	4	Rambo: Last Blood	N/A	1
Australia	AU	2021-07-25	Films	5	Harry Potter and the Goblet of Fire	N/A	1
Australia	AU	2021-07-25	Films	6	Harry Potter and the Half-Blood Prince	N/A	1
Australia	AU	2021-07-25	Films	7	Harry Potter and the Order of the Phoenix	N/A	1
Australia	AU	2021-07-25	Films	8	Harry Potter and the Deathly Hallows: Part 1	N/A	1
Australia	AU	2021-07-25	Films	9	The Wedding Ringer	N/A	1
Australia	AU	2021-07-25	Films	10	Chernobyl 1986	N/A	1
Australia	AU	2021-07-25	TV	1	Virgin River	Virgin River: Season 3	3
Australia	AU	2021-07-25	TV	2	Never Have I Ever	Never Have I Ever: Season 2	2
Australia	AU	2021-07-25	TV	3	Sex/Life	Sex/Life: Season 1	4
Australia	AU	2021-07-25	TV	4	The Cook of Castamar	The Cook of Castamar: Season 1	2
Australia	AU	2021-07-25	TV	5	Rick and Morty	Rick and Morty: Season 5	4
Australia	AU	2021-07-25	TV	6	Animal Kingdom	Animal Kingdom: : Season 5	1
Australia	AU	2021-07-25	TV	7	Atypical	Atypical: Season 4	3
Australia	AU	2021-07-25	TV	8	My Unorthodox Life	My Unorthodox Life: Season 1	1
Australia	AU	2021-07-25	TV	9	Heist	Heist: Season 1	2
Australia	AU	2021-07-25	TV	10	Van Helsing	Van Helsing: Season 5	1
Australia	AU	2021-07-18	Films	1	White Boy Rick	N/A	1
Australia	AU	2021-07-18	Films	2	The Dead Don't Die	N/A	1
Australia	AU	2021-07-18	Films	3	Harry Potter and the Sorcerer's Stone	N/A	1
Australia	AU	2021-07-18	Films	4	Batman v Superman: Dawn of Justice	N/A	1
Australia	AU	2021-07-18	Films	5	Fear Street Part 3: 1666	N/A	1
Australia	AU	2021-07-18	Films	6	Harry Potter and the Chamber of Secrets	N/A	1
Australia	AU	2021-07-18	Films	7	Gemini Man	N/A	3
Australia	AU	2021-07-18	Films	8	Fear Street Part 2: 1978	N/A	1
Australia	AU	2021-07-18	Films	9	The Water Man	N/A	1
Australia	AU	2021-07-18	Films	10	How to Be Single	N/A	1
Australia	AU	2021-07-18	TV	1	Virgin River	Virgin River: Season 3	2
Australia	AU	2021-07-18	TV	2	Never Have I Ever	Never Have I Ever: Season 2	1
Australia	AU	2021-07-18	TV	3	Sex/Life	Sex/Life: Season 1	3
Australia	AU	2021-07-18	TV	4	Atypical	Atypical: Season 4	2
Australia	AU	2021-07-18	TV	5	The Cook of Castamar	The Cook of Castamar: Season 1	1
Australia	AU	2021-07-18	TV	6	L.A.’s Finest	L.A.’s Finest: Season 1	3
Australia	AU	2021-07-18	TV	7	Rick and Morty	Rick and Morty: Season 5	3
Australia	AU	2021-07-18	TV	8	Heist	Heist: Season 1	1
Australia	AU	2021-07-18	TV	9	Virgin River	Virgin River: Season 1	1
Australia	AU	2021-07-18	TV	10	Virgin River	Virgin River: Season 2	1
Australia	AU	2021-07-11	Films	1	Gemini Man	N/A	2
Australia	AU	2021-07-11	Films	2	Late Night	N/A	1
Australia	AU	2021-07-11	Films	3	The Rundown	N/A	2
Australia	AU	2021-07-11	Films	4	Next	N/A	2
Australia	AU	2021-07-11	Films	5	Kung Fu Panda 3	N/A	2
Australia	AU	2021-07-11	Films	6	Fear Street Part 1: 1994	N/A	1
Australia	AU	2021-07-11	Films	7	Warcraft	N/A	1
Australia	AU	2021-07-11	Films	8	This Little Love of Mine	N/A	1
Australia	AU	2021-07-11	Films	9	The Dukes of Hazzard	N/A	1
Australia	AU	2021-07-11	Films	10	Major Grom: Plague Doctor	N/A	1
Australia	AU	2021-07-11	TV	1	Sex/Life	Sex/Life: Season 1	2
Australia	AU	2021-07-11	TV	2	Virgin River	Virgin River: Season 3	1
Australia	AU	2021-07-11	TV	3	L.A.’s Finest	L.A.’s Finest: Season 1	2
Australia	AU	2021-07-11	TV	4	Too Hot to Handle	Too Hot to Handle: Season 2	2
Australia	AU	2021-07-11	TV	5	Pokémon Journeys: The Series	Pokémon Journeys: The Series: Season 1	1
Australia	AU	2021-07-11	TV	6	Atypical	Atypical: Season 4	1
Australia	AU	2021-07-11	TV	7	Rick and Morty	Rick and Morty: Season 5	2
Australia	AU	2021-07-11	TV	8	Big Timber	Big Timber: Season 1	1
Australia	AU	2021-07-11	TV	9	Queen of the South	Queen of the South: Season 4	2
Australia	AU	2021-07-11	TV	10	Sophie: A Murder in West Cork	Sophie: A Murder in West Cork: Limited Series	2
Australia	AU	2021-07-04	Films	1	Gemini Man	N/A	1
Australia	AU	2021-07-04	Films	2	Fatherhood	N/A	1
Australia	AU	2021-07-04	Films	3	Good on Paper	N/A	1
Australia	AU	2021-07-04	Films	4	The Rundown	N/A	1
Australia	AU	2021-07-04	Films	5	Next	N/A	1
Australia	AU	2021-07-04	Films	6	Wish Dragon	N/A	1
Australia	AU	2021-07-04	Films	7	Angel Has Fallen	N/A	1
Australia	AU	2021-07-04	Films	8	Spider-Man: Into the Spider-Verse	N/A	1
Australia	AU	2021-07-04	Films	9	Kung Fu Panda 3	N/A	1
Australia	AU	2021-07-04	Films	10	Legacy of Lies	N/A	1
Australia	AU	2021-07-04	TV	1	Sex/Life	Sex/Life: Season 1	1
Australia	AU	2021-07-04	TV	2	Too Hot to Handle	Too Hot to Handle: Season 2	1
Australia	AU	2021-07-04	TV	3	Sophie: A Murder in West Cork	Sophie: A Murder in West Cork: Limited Series	1
Australia	AU	2021-07-04	TV	4	Queen of the South	Queen of the South: Season 4	1
Australia	AU	2021-07-04	TV	5	Sweet Tooth	Sweet Tooth: Season 1	1
Australia	AU	2021-07-04	TV	6	L.A.’s Finest	L.A.’s Finest: Season 1	1
Australia	AU	2021-07-04	TV	7	Heartland	Heartland: Season 14	1
Australia	AU	2021-07-04	TV	8	Rick and Morty	Rick and Morty: Season 5	1
Australia	AU	2021-07-04	TV	9	The Seven Deadly Sins	The Seven Deadly Sins: Dragon's Judgement	1
Australia	AU	2021-07-04	TV	10	Lucifer	Lucifer: Season 5	1
Austria	AT	2022-01-23	Films	1	The Royal Treatment	N/A	1
Austria	AT	2022-01-23	Films	2	Copshop	N/A	2
Austria	AT	2022-01-23	Films	3	Brazen	N/A	2
Austria	AT	2022-01-23	Films	4	Primal	N/A	1
Austria	AT	2022-01-23	Films	5	Don't Look Up	N/A	5
Austria	AT	2022-01-23	Films	6	Munich – The Edge of War	N/A	1
Austria	AT	2022-01-23	Films	7	Harry Potter and the Half-Blood Prince	N/A	3
Austria	AT	2022-01-23	Films	8	John Wick: Chapter 3 - Parabellum	N/A	1
Austria	AT	2022-01-23	Films	9	Harry Potter and the Chamber of Secrets	N/A	4
Austria	AT	2022-01-23	Films	10	Harry Potter and the Goblet of Fire	N/A	3
Austria	AT	2022-01-23	TV	1	Too Hot to Handle	Too Hot to Handle: Season 3	1
Austria	AT	2022-01-23	TV	2	Archive 81	Archive 81: Season 1	2
Austria	AT	2022-01-23	TV	3	Betty en NY	Betty en NY: Season 1	6
Austria	AT	2022-01-23	TV	4	The Office (U.S.)	The Office (U.S.): Season 2	1
Austria	AT	2022-01-23	TV	5	Stay Close	Stay Close: Limited Series	3
Austria	AT	2022-01-23	TV	6	The Office (U.S.)	The Office (U.S.): Season 3	1
Austria	AT	2022-01-23	TV	7	Ozark	Ozark: Season 4 Part 1	1
Austria	AT	2022-01-23	TV	8	The Witcher	The Witcher: Season 2	6
Austria	AT	2022-01-23	TV	9	Kitz	Kitz: Season 1	4
Austria	AT	2022-01-23	TV	10	The Office (U.S.)	The Office (U.S.): Season 1	1
Austria	AT	2022-01-16	Films	1	Brazen	N/A	1
Austria	AT	2022-01-16	Films	2	Copshop	N/A	1
Austria	AT	2022-01-16	Films	3	Don't Look Up	N/A	4
Austria	AT	2022-01-16	Films	4	Mother/Android	N/A	2
Austria	AT	2022-01-16	Films	5	Harry Potter and the Chamber of Secrets	N/A	3
Austria	AT	2022-01-16	Films	6	Harry Potter and the Half-Blood Prince	N/A	2
Austria	AT	2022-01-16	Films	7	Harry Potter and the Goblet of Fire	N/A	2
Austria	AT	2022-01-16	Films	8	Harry Potter and the Sorcerer's Stone	N/A	3
Austria	AT	2022-01-16	Films	9	Harry Potter and the Prisoner of Azkaban	N/A	2
Austria	AT	2022-01-16	Films	10	Harry Potter and the Order of the Phoenix	N/A	2
Austria	AT	2022-01-16	TV	1	Stay Close	Stay Close: Limited Series	2
Austria	AT	2022-01-16	TV	2	Kitz	Kitz: Season 1	3
Austria	AT	2022-01-16	TV	3	Betty en NY	Betty en NY: Season 1	5
Austria	AT	2022-01-16	TV	4	The Witcher	The Witcher: Season 2	5
Austria	AT	2022-01-16	TV	5	Emily in Paris	Emily in Paris: Season 2	4
Austria	AT	2022-01-16	TV	6	Cobra Kai	Cobra Kai: Season 4	3
Austria	AT	2022-01-16	TV	7	The Witcher	The Witcher: Season 1	6
Austria	AT	2022-01-16	TV	8	Undercover	Undercover: Season 3	1
Austria	AT	2022-01-16	TV	9	Vikings	Vikings: Season 6	2
Austria	AT	2022-01-16	TV	10	Archive 81	Archive 81: Season 1	1
Austria	AT	2022-01-09	Films	1	Don't Look Up	N/A	3
Austria	AT	2022-01-09	Films	2	Harry Potter and the Sorcerer's Stone	N/A	2
Austria	AT	2022-01-09	Films	3	Harry Potter and the Chamber of Secrets	N/A	2
Austria	AT	2022-01-09	Films	4	Harry Potter and the Prisoner of Azkaban	N/A	1
Austria	AT	2022-01-09	Films	5	Harry Potter and the Goblet of Fire	N/A	1
Austria	AT	2022-01-09	Films	6	Venom	N/A	1
Austria	AT	2022-01-09	Films	7	Mother/Android	N/A	1
Austria	AT	2022-01-09	Films	8	Harry Potter and the Half-Blood Prince	N/A	1
Austria	AT	2022-01-09	Films	9	Harry Potter and the Order of the Phoenix	N/A	1
Austria	AT	2022-01-09	Films	10	Charlie's Angels	N/A	1
Austria	AT	2022-01-09	TV	1	Kitz	Kitz: Season 1	2
Austria	AT	2022-01-09	TV	2	Stay Close	Stay Close: Limited Series	1
Austria	AT	2022-01-09	TV	3	The Witcher	The Witcher: Season 2	4
Austria	AT	2022-01-09	TV	4	Cobra Kai	Cobra Kai: Season 4	2
Austria	AT	2022-01-09	TV	5	Emily in Paris	Emily in Paris: Season 2	3
Austria	AT	2022-01-09	TV	6	Betty en NY	Betty en NY: Season 1	4
Austria	AT	2022-01-09	TV	7	The Witcher	The Witcher: Season 1	5
Austria	AT	2022-01-09	TV	8	Vikings	Vikings: Season 6	1
Austria	AT	2022-01-09	TV	9	Money Heist	Money Heist: Part 5	10
Austria	AT	2022-01-09	TV	10	Cobra Kai	Cobra Kai: Season 1	1
Austria	AT	2022-01-02	Films	1	Don't Look Up	N/A	2
Austria	AT	2022-01-02	Films	2	Spider-Man: Homecoming	N/A	2
Austria	AT	2022-01-02	Films	3	Little Women	N/A	1
Austria	AT	2022-01-02	Films	4	Harry Potter and the Sorcerer's Stone	N/A	1
Austria	AT	2022-01-02	Films	5	Vicky and Her Mystery	N/A	1
Austria	AT	2022-01-02	Films	6	The Unforgivable	N/A	4
Austria	AT	2022-01-02	Films	7	Back to the Outback	N/A	3
Austria	AT	2022-01-02	Films	8	Red Notice	N/A	7
Austria	AT	2022-01-02	Films	9	Harry Potter and the Chamber of Secrets	N/A	1
Austria	AT	2022-01-02	Films	10	Bad Boys for Life	N/A	3
Austria	AT	2022-01-02	TV	1	The Witcher	The Witcher: Season 2	3
Austria	AT	2022-01-02	TV	2	Emily in Paris	Emily in Paris: Season 2	2
Austria	AT	2022-01-02	TV	3	Kitz	Kitz: Season 1	1
Austria	AT	2022-01-02	TV	4	Cobra Kai	Cobra Kai: Season 4	1
Austria	AT	2022-01-02	TV	5	The Witcher	The Witcher: Season 1	4
Austria	AT	2022-01-02	TV	6	Betty en NY	Betty en NY: Season 1	3
Austria	AT	2022-01-02	TV	7	The Silent Sea	The Silent Sea: Season 1	1
Austria	AT	2022-01-02	TV	8	Money Heist	Money Heist: Part 5	9
Austria	AT	2022-01-02	TV	9	Emily in Paris	Emily in Paris: Season 1	2
Austria	AT	2022-01-02	TV	10	The Girl from Oslo	The Girl from Oslo: Season 1	2
Austria	AT	2021-12-26	Films	1	Don't Look Up	N/A	1
Austria	AT	2021-12-26	Films	2	Spider-Man: Homecoming	N/A	1
Austria	AT	2021-12-26	Films	3	Bad Boys for Life	N/A	2
Austria	AT	2021-12-26	Films	4	The Unforgivable	N/A	3
Austria	AT	2021-12-26	Films	5	How the Grinch Stole Christmas	N/A	2
Austria	AT	2021-12-26	Films	6	Back to the Outback	N/A	2
Austria	AT	2021-12-26	Films	7	A California Christmas: City Lights	N/A	2
Austria	AT	2021-12-26	Films	8	The Christmas Chronicles	N/A	2
Austria	AT	2021-12-26	Films	9	The Meg	N/A	2
Austria	AT	2021-12-26	Films	10	Verrückt nach Fixi	N/A	1
Austria	AT	2021-12-26	TV	1	The Witcher	The Witcher: Season 2	2
Austria	AT	2021-12-26	TV	2	Emily in Paris	Emily in Paris: Season 2	1
Austria	AT	2021-12-26	TV	3	The Witcher	The Witcher: Season 1	3
Austria	AT	2021-12-26	TV	4	Betty en NY	Betty en NY: Season 1	2
Austria	AT	2021-12-26	TV	5	Money Heist	Money Heist: Part 5	8
Austria	AT	2021-12-26	TV	6	The Girl from Oslo	The Girl from Oslo: Season 1	1
Austria	AT	2021-12-26	TV	7	Emily in Paris	Emily in Paris: Season 1	1
Austria	AT	2021-12-26	TV	8	Superstore	Superstore: Season 6	2
Austria	AT	2021-12-26	TV	9	S.W.A.T.	S.W.A.T.: Season 3	6
Austria	AT	2021-12-26	TV	10	WWII in Color: Road to Victory	WWII in Color: Road to Victory: Season 1	1
Austria	AT	2021-12-19	Films	1	The Unforgivable	N/A	2
Austria	AT	2021-12-19	Films	2	Bad Boys for Life	N/A	1
Austria	AT	2021-12-19	Films	3	A California Christmas: City Lights	N/A	1
Austria	AT	2021-12-19	Films	4	Nightlife	N/A	2
Austria	AT	2021-12-19	Films	5	Back to the Outback	N/A	1
Austria	AT	2021-12-19	Films	6	The Meg	N/A	1
Austria	AT	2021-12-19	Films	7	Bullet to the Head	N/A	1
Austria	AT	2021-12-19	Films	8	Sissi	N/A	2
Austria	AT	2021-12-19	Films	9	Red Notice	N/A	6
Austria	AT	2021-12-19	Films	10	Tears of the Sun	N/A	1
Austria	AT	2021-12-19	TV	1	The Witcher	The Witcher: Season 2	1
Austria	AT	2021-12-19	TV	2	The Witcher	The Witcher: Season 1	2
Austria	AT	2021-12-19	TV	3	Money Heist	Money Heist: Part 5	7
Austria	AT	2021-12-19	TV	4	Betty en NY	Betty en NY: Season 1	1
Austria	AT	2021-12-19	TV	5	Titans	Titans: Season 3	2
Austria	AT	2021-12-19	TV	6	Superstore	Superstore: Season 6	1
Austria	AT	2021-12-19	TV	7	S.W.A.T.	S.W.A.T.: Season 3	5
Austria	AT	2021-12-19	TV	8	Demon Slayer: Kimetsu no Yaiba	Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc	3
Austria	AT	2021-12-19	TV	9	Lost in Space	Lost in Space: Season 3	3
Austria	AT	2021-12-19	TV	10	Money Heist	Money Heist: Part 1	5
Austria	AT	2021-12-12	Films	1	The Unforgivable	N/A	1
Austria	AT	2021-12-12	Films	2	Nightlife	N/A	1
Austria	AT	2021-12-12	Films	3	The Night Before	N/A	2
Austria	AT	2021-12-12	Films	4	Red Notice	N/A	5
Austria	AT	2021-12-12	Films	5	Single All The Way	N/A	2
Austria	AT	2021-12-12	Films	6	David and the Elves	N/A	1
Austria	AT	2021-12-12	Films	7	14 Peaks: Nothing Is Impossible	N/A	2
Austria	AT	2021-12-12	Films	8	A Castle For Christmas	N/A	3
Austria	AT	2021-12-12	Films	9	How the Grinch Stole Christmas	N/A	1
Austria	AT	2021-12-12	Films	10	Sissi	N/A	1
Austria	AT	2021-12-12	TV	1	Money Heist	Money Heist: Part 5	6
Austria	AT	2021-12-12	TV	2	Demon Slayer: Kimetsu no Yaiba	Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc	2
Austria	AT	2021-12-12	TV	3	Lost in Space	Lost in Space: Season 3	2
Austria	AT	2021-12-12	TV	4	Titans	Titans: Season 3	1
Austria	AT	2021-12-12	TV	5	S.W.A.T.	S.W.A.T.: Season 3	4
Austria	AT	2021-12-12	TV	6	Lost in Space	Lost in Space: Season 1	2
Austria	AT	2021-12-12	TV	7	Money Heist	Money Heist: Part 1	4
Austria	AT	2021-12-12	TV	8	The Witcher	The Witcher: Season 1	1
Austria	AT	2021-12-12	TV	9	S.W.A.T.	S.W.A.T.: Season 1	5
Austria	AT	2021-12-12	TV	10	Lost in Space	Lost in Space: Season 2	1
Austria	AT	2021-12-05	Films	1	A Castle For Christmas	N/A	2
Austria	AT	2021-12-05	Films	2	Red Notice	N/A	4
Austria	AT	2021-12-05	Films	3	The Night Before	N/A	1
Austria	AT	2021-12-05	Films	4	14 Peaks: Nothing Is Impossible	N/A	1
Austria	AT	2021-12-05	Films	5	Single All The Way	N/A	1
Austria	AT	2021-12-05	Films	6	The Power of the Dog	N/A	1
Austria	AT	2021-12-05	Films	7	Bruised	N/A	2
Austria	AT	2021-12-05	Films	8	More the Merrier	N/A	1
Austria	AT	2021-12-05	Films	9	Love Hard	N/A	5
Austria	AT	2021-12-05	Films	10	The Christmas Chronicles	N/A	1
Austria	AT	2021-12-05	TV	1	Money Heist	Money Heist: Part 5	5
Austria	AT	2021-12-05	TV	2	Lost in Space	Lost in Space: Season 3	1
Austria	AT	2021-12-05	TV	3	S.W.A.T.	S.W.A.T.: Season 3	3
Austria	AT	2021-12-05	TV	4	Demon Slayer: Kimetsu no Yaiba	Demon Slayer: Kimetsu no Yaiba: Tanjiro Kamado, Unwavering Resolve Arc	1
Austria	AT	2021-12-05	TV	5	S.W.A.T.	S.W.A.T.: Season 1	4
Austria	AT	2021-12-05	TV	6	Selling Sunset	Selling Sunset: Season 4	2
Austria	AT	2021-12-05	TV	7	Lost in Space	Lost in Space: Season 1	1
Austria	AT	2021-12-05	TV	8	Arcane	Arcane: Season 1	4
Austria	AT	2021-12-05	TV	9	Elves	Elves: Season 1	1
Austria	AT	2021-12-05	TV	10	Squid Game	Squid Game: Season 1	12
Austria	AT	2021-11-28	Films	1	Red Notice	N/A	3
Austria	AT	2021-11-28	Films	2	Bruised	N/A	1
Austria	AT	2021-11-28	Films	3	A Castle For Christmas	N/A	1
Austria	AT	2021-11-28	Films	4	The Princess Switch 3: Romancing the Star	N/A	2
Austria	AT	2021-11-28	Films	5	Central Intelligence	N/A	2
Austria	AT	2021-11-28	Films	6	Die Hochzeit	N/A	1
Austria	AT	2021-11-28	Films	7	Love Hard	N/A	4
Austria	AT	2021-11-28	Films	8	Seeking Justice	N/A	1
Austria	AT	2021-11-28	Films	9	Jumanji: The Next Level	N/A	3
Austria	AT	2021-11-28	Films	10	I Am Mother	N/A	1
Austria	AT	2021-11-28	TV	1	S.W.A.T.	S.W.A.T.: Season 3	2
Austria	AT	2021-11-28	TV	2	Cowboy Bebop	Cowboy Bebop: Season 1	2
Austria	AT	2021-11-28	TV	3	Hellbound	Hellbound: Season 1	2
Austria	AT	2021-11-28	TV	4	Selling Sunset	Selling Sunset: Season 4	1
